,Board,Post ID,Subject,Comment,Image URL
238,/v/,502293130,,"<a href=""#p502292223"" class=""quotelink"">&gt;&gt;502292223</a><br><span class=""quote"">&gt;&gt;go</span><br><span class=""quote"">&gt;&gt;no</span><br><span class=""quote"">&gt;&gt;(speech 100) go</span><br><span class=""quote"">&gt;&gt;ok</span><br><span class=""quote"">&gt;bravo obsidian</span><br><br><br>Congrats op<br><span class=""quote"">&gt;you made me laugh</span>",
239,/v/,502293752,,"<a href=""#p502292223"" class=""quotelink"">&gt;&gt;502292223</a><br><span class=""quote"">&gt;see guy</span><br><span class=""quote"">&gt;shoot gun</span><br><span class=""quote"">&gt;guy dead</span><br>bravo obsidian",
240,/v/,502293931,,"<a href=""#p502292223"" class=""quotelink"">&gt;&gt;502292223</a><br>2 &gt; 4 &gt; 3 &gt; NV &gt; 1",
241,/v/,502294390,,"<a href=""#p502292223"" class=""quotelink"">&gt;&gt;502292223</a><br>that&#039;s enough todd<br>i understand that you&#039;re suffering<br>but you can not project your own shortcomings on others",http://i.4cdn.org/v/1586159005991.jpg
242,/v/,502294718,,"<a href=""#p502293931"" class=""quotelink"">&gt;&gt;502293931</a><br><span class=""quote"">&gt;1 last</span><br>Nigger, what?",
243,/v/,502274926,Bannerlord,So what is /v/&#039;s consensus on the game so far?,http://i.4cdn.org/v/1586145708312.png
244,/v/,502294379,,"<span class=""deadlink"">&gt;&gt;502294043</span><br><span class=""quote"">&gt;making it this painfully obvious that you&#039;re anti white</span>",
245,/v/,502294579,,"<a href=""#p502283216"" class=""quotelink"">&gt;&gt;502283216</a><br>i havent seen any indication it will ever end without pissing them off at this point",
246,/v/,502294615,,"<a href=""#p502294368"" class=""quotelink"">&gt;&gt;502294368</a><br><span class=""quote"">&gt;if you wanna just talk about the game you’re a twitter newfag</span><br><span class=""quote"">&gt;not knowing that ironic shitposting is still shitposting has been a thing since moot</span>",
247,/v/,502294637,,"<a href=""#p502288008"" class=""quotelink"">&gt;&gt;502288008</a><br><span class=""quote"">&gt;carving out your place in the world</span><br>That&#039;s the feeling. I&#039;ve bought all the workshops in Ocs Hall and purged all the nearby hideouts. I have the unwavering support of the artisans as well as the local crime lord. I wish there was a house I could buy and fill out with shit, and I wish having Artisan relations actually did something, but otherwise I&#039;m having a blast with my little trade empire.",
248,/v/,502294715,,"<a href=""#p502288820"" class=""quotelink"">&gt;&gt;502288820</a><br>There is a fast dialogue mod for bandits so you can get right into the battle instead of having to talk to them.",
249,/v/,502287948,,You guys noticing that Resident Evil tried to reboot as an atmospheric horror and now its sliding directly back into action survival? Isn&#039;t that what they tried to avoid?,http://i.4cdn.org/v/1586154193116.jpg
250,/v/,502294441,,"<a href=""#p502294239"" class=""quotelink"">&gt;&gt;502294239</a><br>Why are you asking? Look at the fucking picture, retardo.",
251,/v/,502294505,,claire &gt; jill,http://i.4cdn.org/v/1586159111127.webm
252,/v/,502294589,,"<a href=""#p502294441"" class=""quotelink"">&gt;&gt;502294441</a><br><span class=""quote"">&gt;t. resetranny</span><br><br>go get glasses and try not to vomit at this goblina fucking tranny.",
253,/v/,502294617,,"<a href=""#p502294505"" class=""quotelink"">&gt;&gt;502294505</a><br>Claire ingame and out is not much to talk about either.",
254,/v/,502294712,,"<a href=""#p502294617"" class=""quotelink"">&gt;&gt;502294617</a><br>claire in game is capcom&#039;s best looking character",http://i.4cdn.org/v/1586159276129.jpg
255,/v/,502277654,,"<span class=""quote"">&gt;Game tells you to go right.</span><br><span class=""quote"">&gt;Go up your ass and to the left.</span>",http://i.4cdn.org/v/1586147361166.jpg
256,/v/,502293692,,"<a href=""#p502293424"" class=""quotelink"">&gt;&gt;502293424</a><br>That&#039;s good, hes not really that powerful but his special move makes it really easy to unlock Secret Agent Randy Beans and Randy will fucking steamroll you through the game.",
257,/v/,502293983,,"<a href=""#p502293424"" class=""quotelink"">&gt;&gt;502293424</a><br>also if you do the secret boss fight against uncle ratfoot just be warned he has a move that instantly gives you 5 thumbs down on the loser board and the only character fast enough to consistently dodge the attack is Chinese Name so make sure you get him if you wanna beat that fight in less than 300 tries.",
258,/v/,502294563,,"<a href=""#p502287951"" class=""quotelink"">&gt;&gt;502287951</a><br>Some of the most unfunny shit I have ever seen. Kill yourself, brainlet.",
259,/v/,502294687,,"<a href=""#p502294563"" class=""quotelink"">&gt;&gt;502294563</a><br>homo<br><br><s>made you look homo</s>",
260,/v/,502294709,,"<a href=""#p502277654"" class=""quotelink"">&gt;&gt;502277654</a><br>How&#039;s that hairline doing, /v/?",http://i.4cdn.org/v/1586159275349.jpg
261,/v/,502274075,,ITT: Characters you really miss,http://i.4cdn.org/v/1586145201376.jpg
262,/v/,502290193,,"<a href=""#p502284569"" class=""quotelink"">&gt;&gt;502284569</a><br>Kid&#039;s damn cute, but:<br><span class=""quote"">&gt;letting her in your party early locks out Another Leena, who&#039;s actually worth picking up</span><br><span class=""quote"">&gt;following her path when she&#039;s poisoned gets you pseudo-incest assholes and a fairy, while ditching her ass gets you Glenn, the dual-wielding chill powerhouse</span><br><span class=""quote"">&gt;is out of your party for too much of the game despite being very important to the plot</span><br>The game basically pays you to ignore her or dump her ass to the curb. Besides, a lot of the other girls are cuter <s>despite man-hands</s> and don&#039;t speak in a harsh Australian accent.",http://i.4cdn.org/v/1586155804827.jpg
263,/v/,502292685,,,http://i.4cdn.org/v/1586157665773.jpg
264,/v/,502293901,,"<a href=""#p502274075"" class=""quotelink"">&gt;&gt;502274075</a><br>I truly dont understand why people like Mischief Makers so much. What a shit game",
265,/v/,502294290,,"<a href=""#p502274075"" class=""quotelink"">&gt;&gt;502274075</a><br><span class=""quote"">&gt;Mischief Makers</span><br>based",
266,/v/,502294708,,"<a href=""#p502283992"" class=""quotelink"">&gt;&gt;502283992</a><br>clussy",
267,/v/,502262335,,"Let&#039;s have a Mega Man thread. Talk about opinions, favorites, least favorites, speculation etc. Where should the series go? Will we get an X9? Battle Network collection?<br>I&#039;ll get us started: I think X1 and <s>X2</s> are far above anything out of the Classic series, but I still prefer Classic on the whole.<br>And you?????????????????????",http://i.4cdn.org/v/1586138179200.jpg
268,/v/,502294207,,"this might be asking for the series to be something it isnt but i wish megaman was more like a cross between mario and gunstar heroes; a simple adventure platformer with run-n-gun combat<br>i&#039;m not saying the system isn&#039;t good but most enemies and bosses in the series rely on relatively strict timing and positioning in tandem to be beaten - having windows to attack that you need to find after analyzing the enemy&#039;s patterns as opposed to having more fluid combat where one can both effectively attack and dodge simultaneously<br>i&#039;m not unaware that having a more active part in controlling the pace of combat could detract from the series&#039; signature playstyle, but it&#039;d be more fun in my opinion at least",
269,/v/,502294425,,"<a href=""#p502294191"" class=""quotelink"">&gt;&gt;502294191</a><br>No he did not. He posted the arranged version that has missing insturments.",
270,/v/,502294484,,"<a href=""#p502294207"" class=""quotelink"">&gt;&gt;502294207</a><br>Simplicity of controls and slower pace notwithstanding, that&#039;s kind of what Megaman already is in a way. You might enjoy trying to get high ranks on the Zero games since that requires playing much more aggressively, but it&#039;s also Zero so while a decent buster option is there the saber&#039;s the real star of the show.",
271,/v/,502294574,,"<a href=""#p502294425"" class=""quotelink"">&gt;&gt;502294425</a><br>see<br><a href=""#p502269819"" class=""quotelink"">&gt;&gt;502269819</a><br><br><span class=""quote"">&gt;in response to a post that posted the original</span>",
272,/v/,502294705,,"<a href=""#p502294574"" class=""quotelink"">&gt;&gt;502294574</a><br>I can&#039;t read.",
273,/v/,502292005,,Time admin has banned you.<br><br>Reason: racism against black players,http://i.4cdn.org/v/1586157151558.jpg
274,/v/,502294285,,"<a href=""#p502292005"" class=""quotelink"">&gt;&gt;502292005</a><br>You have been given the rank of: Admin<br>Reason: Racism against white players",http://i.4cdn.org/v/1586158927778.jpg
275,/v/,502294418,,"<a href=""#p502292005"" class=""quotelink"">&gt;&gt;502292005</a><br>did you rike it?",http://i.4cdn.org/v/1586159026471.jpg
276,/v/,502294562,,WHAT DO YOU MEAN I CANT PLAY THE GAME ANY MORE<br>I JUST SAID A RACIST WORD<br><br>HOW WAS I SUPPOSED TO KNOW YOU PEOPLE ARE SJWS,http://i.4cdn.org/v/1586159160266.jpg
277,/v/,502294612,,"<a href=""#p502292005"" class=""quotelink"">&gt;&gt;502292005</a><br>Despite being only 13% of the population they make up 50% of the time paradoxes.",
278,/v/,502294704,,"<a href=""#p502294562"" class=""quotelink"">&gt;&gt;502294562</a><br>And yet, you can slander the white race with impunity. Funny how that works, eh nigger.",
279,/v/,502269820,Whats the /v/erdict?,.,http://i.4cdn.org/v/1586142615823.jpg
280,/v/,502294464,,It&#039;s RE6 but good. That&#039;s an insult and a compliment.,http://i.4cdn.org/v/1586159086779.jpg
281,/v/,502294502,,"<a href=""#p502294110"" class=""quotelink"">&gt;&gt;502294110</a><br>character look so much better with supermodel proportions.<br>Fuck stubby little legged remake Jill.",
282,/v/,502294506,,"<a href=""#p502294110"" class=""quotelink"">&gt;&gt;502294110</a><br><br>Ah okay, I understand.<br><br>And yes, I completely agree about the intro. It was far too fast-tracked. 2 kind of did the same by truncating the intro city streets sections, but they were still kind of there in a way. 3 just took the entire city section and mushed it into a 30 minute section. The game overall was just a huge and disappointing waste of potential. I had my grievances with 2 despite how much I still enjoy it, but man. The original 3 was my favorite of the PS1 trilogy, so seeing how poorly its remake turned out kind of sucks.",
283,/v/,502294586,,"<a href=""#p502269820"" class=""quotelink"">&gt;&gt;502269820</a><br>It&#039;s mediocre. Nowhere near the masterpiece that is REmake 2.",
284,/v/,502294703,,"The consensus is that it was rushed, gore elements were softened, and large important parts of the game have been removed.<br><br>I understand the dissatisfaction of fans---maybe capcom will listen and try to remedy it?",
285,/v/,502281214,,how come 4 and 5 weren&#039;t as good?,http://i.4cdn.org/v/1586149621068.jpg
286,/v/,502293985,,"<a href=""#p502281214"" class=""quotelink"">&gt;&gt;502281214</a><br>4 was a direct upgrade other then the wonky death from above/below kills that somehow got worse in a verticle-oriented sequel.<br><br>5 had a ton of SOUL in its enviornmental design, probably the best I&#039;ve seen so far and coming from a person who has lived both in the High Sierras and various parts of Montana. But ALL of its gameplay was a thousand steps backwards. There was only a few guns to use. Only a few vehicles to use. The story was forced and became a &quot;getting-captured&quot; simulator. Driving on the roads was extremely lethal and god forbid you were working on an area right next to a road. <br><br>Blood Dragon is a notable mention of course.",
287,/v/,502294003,,"<a href=""#p502293860"" class=""quotelink"">&gt;&gt;502293860</a><br>Hey, fuck you",
288,/v/,502294162,,"<a href=""#p502294003"" class=""quotelink"">&gt;&gt;502294003</a><br>But we are not even blood related, anon. Go play the banjo, homo.",
289,/v/,502294512,,"<a href=""#p502293641"" class=""quotelink"">&gt;&gt;502293641</a><br>basically this, the novelty wears off in a couple hours and then you&#039;re just shooting gun retard/big gun retard/fire retard/knife retard over and over in open spaces and collecting random trash to earn perks that give you +10% to something or other<br><br>then they remade the game, then remade it again",
290,/v/,502294702,,"<a href=""#p502293275"" class=""quotelink"">&gt;&gt;502293275</a><br><span class=""quote"">&gt;getting this butthurt over the literal only time dubstep was in the game, and for like 2 minutes at that if you have at least two brain cells and thumbs</span><br>It realeased in 2012 dude, it was bound to happen.",http://i.4cdn.org/v/1586159266566.jpg
291,/v/,502294690,,"<span class=""quote"">&gt;hey you know how we&#039;re wanted by police and we have to be super secret about everything we do and careful about what we say so no one discovers who we are?</span><br><br><span class=""quote"">&gt;yeah</span><br><br><span class=""quote"">&gt;yeah well let&#039;s make our secret base a walk way in the middle of a busy trainstation with hundreds of people walking around us at all times</span><br><br><span class=""quote"">&gt;ok</span>",http://i.4cdn.org/v/1586159261073.png
292,/v/,502293767,,What&#039;s your opinion Sony enforcing their censorship policy on Japanese video games?,http://i.4cdn.org/v/1586158499933.jpg
293,/v/,502294493,,"<a href=""#p502293767"" class=""quotelink"">&gt;&gt;502293767</a><br>At least her bare shoulders aren&#039;t censored.",
294,/v/,502294515,,Here&#039;s the original for anyone wondering. OP is a faggot,http://i.4cdn.org/v/1586159116488.png
295,/v/,502294590,,Second part of the set,http://i.4cdn.org/v/1586159182600.png
296,/v/,502294634,,"<a href=""#p502294353"" class=""quotelink"">&gt;&gt;502294353</a><br><a href=""#p502293767"" class=""quotelink"">&gt;&gt;502293767</a><br><span class=""quote"">&gt;didn&#039;t censor the back of the knee</span>",http://i.4cdn.org/v/1586159215666.png
297,/v/,502294675,,"<a href=""#p502294515"" class=""quotelink"">&gt;&gt;502294515</a><br>And here&#039;s the follow-up.",http://i.4cdn.org/v/1586159247954.png
298,/v/,502290958,,I love Tifa!,http://i.4cdn.org/v/1586156363616.jpg
299,/v/,502291079,,I love Nonko!,http://i.4cdn.org/v/1586156462129.jpg
300,/v/,502294627,,,http://i.4cdn.org/v/1586159207981.jpg
301,/v/,502294670,,if this is going to be a 400+ reply coomer thread I at least want this to be the third post,http://i.4cdn.org/v/1586159242609.webm
302,/v/,502285318,,Zipper...had a hard life...,http://i.4cdn.org/v/1586152279520.jpg
303,/v/,502293787,,"<a href=""#p502292678"" class=""quotelink"">&gt;&gt;502292678</a><br>Oh ok, I guess I have them all then, I see why people are getting upset about the amount of eggs. I&#039;ve had all of them done for a day or two now and I&#039;ve still been getting eggs because, &quot;surely there&#039;s more furniture than this&quot;",
304,/v/,502294180,,"<span class=""quote"">&gt;2 stars</span>",http://i.4cdn.org/v/1586158849998.jpg
305,/v/,502294454,,"Ugh, I’m wasting my life. I need to go back to work soon, holy shit. <br><br>Some of you bastards better come hang out on Bunny Day and get drunk on voice chat",http://i.4cdn.org/v/1586159080128.jpg
306,/v/,502294561,,"<a href=""#p502291543"" class=""quotelink"">&gt;&gt;502291543</a><br>Does “every recipe” include all the egg outfits? Thats a lot of useless redundancy",
307,/v/,502294669,,"<a href=""#p502294561"" class=""quotelink"">&gt;&gt;502294561</a><br>not sure. i haven&#039;t spoken to the rabbit yet, but the rabbit did say all the &quot;furniture&quot; so if you want to not make all the clothes, cause clothes ain&#039;t furniture.",
308,/v/,502277720,,Why did Doom 3 fail?,http://i.4cdn.org/v/1586147400755.jpg
309,/v/,502294048,,"<a href=""#p502277720"" class=""quotelink"">&gt;&gt;502277720</a><br>Tries to be a horror game but gave essentially unlimited ammo and was extremely linear forcing the designs to instead make &quot;scary&quot; pop up monster closets as an attempt to scare the player.",
310,/v/,502294169,,"<a href=""#p502279912"" class=""quotelink"">&gt;&gt;502279912</a><br>Well I mean we haven&#039;t had a doom game since Doom 64, so.",
311,/v/,502294187,,"<a href=""#p502281089"" class=""quotelink"">&gt;&gt;502281089</a><br><br>Time has also proven Far Cry&gt;Half Life 2&gt;Doom 3",
312,/v/,502294250,,"<a href=""#p502279912"" class=""quotelink"">&gt;&gt;502279912</a><br>All of this was fun to me, but I can see why a doom fan wouldn&#039;t like it.",
313,/v/,502294668,,"<a href=""#p502294048"" class=""quotelink"">&gt;&gt;502294048</a><br><br>Anyone who complains about Monster Closets literally never played Doom or Doom II.",
314,/v/,502291167,,"<span class=""quote"">&gt;/v/ is unironically discussing Animal Crossing </span><br>Uh, you guys do know that&#039;s a girl&#039;s game right?",http://i.4cdn.org/v/1586156530447.jpg
315,/v/,502292820,,"<a href=""#p502291167"" class=""quotelink"">&gt;&gt;502291167</a><br><br>Weak bait, try grinding up some clams.",
316,/v/,502292953,,"<a href=""#p502292626"" class=""quotelink"">&gt;&gt;502292626</a><br><span class=""quote"">&gt;image search actually fucking worked for once</span><br>Time to fap.",http://i.4cdn.org/v/1586157873629.jpg
317,/v/,502293008,,"<a href=""#p502291167"" class=""quotelink"">&gt;&gt;502291167</a><br>trannies arent girls",
318,/v/,502294115,,"<a href=""#p502291167"" class=""quotelink"">&gt;&gt;502291167</a><br>Why does /pol/ seeth about hapa women when they&#039;re clearly perfect?",
319,/v/,502294664,,"<a href=""#p502294115"" class=""quotelink"">&gt;&gt;502294115</a><br>there are good happas but ops is an uggo",
320,/v/,502284105,,Ancient Greece....the land of my ancestors....,http://i.4cdn.org/v/1586151505396.jpg
321,/v/,502292090,,"<a href=""#p502284105"" class=""quotelink"">&gt;&gt;502284105</a><br>Back when we worshipped actual Gods instead of Jews.",
322,/v/,502292353,,"<a href=""#p502292057"" class=""quotelink"">&gt;&gt;502292057</a><br>yeah wasnt the black flag on origins? odyssey just feels lack luster honestly",
323,/v/,502292519,,"<a href=""#p502292090"" class=""quotelink"">&gt;&gt;502292090</a><br><span class=""quote"">&gt;we</span><br>t.",
324,/v/,502293614,,"<a href=""#p502291551"" class=""quotelink"">&gt;&gt;502291551</a><br>Having played Origins after Odyssey I can say with confidence that the former sucked dick.<br>Any issue I had with Odyssey, was like double worse in Origins. So many QoL improvements. I can also see why they discarded shields. You never had to use them and fighting the stronger-leveled enemies still had you killed like a bitch.<br>Odyssey was also lighthearted and too few games are like that. Despite all the war and conflict, they depicted the Greeks and ancient Greece as a place that was really content with itself.",
325,/v/,502294662,,"<a href=""#p502293614"" class=""quotelink"">&gt;&gt;502293614</a><br><span class=""quote"">&gt;So many QoL improvements.</span><br>you have got to be kidding me<br><span class=""quote"">&gt;no shields</span><br><span class=""quote"">&gt;shitty skills which made you OP</span><br><span class=""quote"">&gt;items have shit stats who the fuck looks at 2% warrior damage anyway</span><br><span class=""quote"">&gt;You never had to use them and fighting the stronger-leveled enemies still had you killed like a bitch.</span><br>blocking attacks riposting them with the shield felt satisyfing af",
326,/v/,502283662,,Welcome to the shit vidya opinions club. You&#039;re only getting in if you&#039;re retarded and your opinion is equally stupid.,http://i.4cdn.org/v/1586151225411.png
327,/v/,502294138,,"<a href=""#p502293451"" class=""quotelink"">&gt;&gt;502293451</a><br>Nothing about time travel is mentioned. Nothing about their motivation is mentioned. If they&#039;re even &quot;real&quot; or not isn&#039;t mentioned.",
328,/v/,502294448,,"Any game older than the ps2 era aged like milk and it&#039;s unplayable for today standards. The exceptions are platformers and Chrono Trigger, everything else is shit.",
329,/v/,502294551,,"<a href=""#p502294138"" class=""quotelink"">&gt;&gt;502294138</a><br>Stop deluding yourself and accept what&#039;s happening. It&#039;s only going to get harder for you, bro.",
330,/v/,502294620,,"<a href=""#p502294448"" class=""quotelink"">&gt;&gt;502294448</a><br>You&#039;re not getting in, anon",
331,/v/,502294656,,"<a href=""#p502294620"" class=""quotelink"">&gt;&gt;502294620</a><br>Am I? <a href=""#p502293196"" class=""quotelink"">&gt;&gt;502293196</a>",
332,/v/,502287858,,"Do Annfags realize they&#039;re the kind of person Ann despises, creeps who only like her for her looks and body?",http://i.4cdn.org/v/1586154130410.png
333,/v/,502293259,,"<a href=""#p502292710"" class=""quotelink"">&gt;&gt;502292710</a><br>I wish there was a game to let me explore this. Koitatsu doesn&#039;t really allow full-bimbo mode.",
334,/v/,502293404,,"<a href=""#p502293056"" class=""quotelink"">&gt;&gt;502293056</a><br>Speaking of Morgana, was Ann attracted to his human form? I haven&#039;t played Royal.",
335,/v/,502294059,,Post more Ann please.,http://i.4cdn.org/v/1586158750228.jpg
336,/v/,502294613,,WHERES THE PUBES,
337,/v/,502294650,,"<a href=""#p502294613"" class=""quotelink"">&gt;&gt;502294613</a>",http://i.4cdn.org/v/1586159228988.jpg
338,/v/,502287123,,What is the most divisive game of all time?,http://i.4cdn.org/v/1586153561779.jpg
339,/v/,502288000,,"<a href=""#p502287686"" class=""quotelink"">&gt;&gt;502287686</a><br><span class=""quote"">&gt;=0</span><br>I don&#039;t get it?",
340,/v/,502288131,,"<a href=""#p502287862"" class=""quotelink"">&gt;&gt;502287862</a><br>It was arguably the beginning of the gotta go fast mentality that plagued the series later games. Imho the platforming sucks in it and most levels arent designed with the intent of challenging the player outside of “you cant go fast now” design",
341,/v/,502291713,,"<a href=""#p502287123"" class=""quotelink"">&gt;&gt;502287123</a><br>mass effect",
342,/v/,502292094,,Death Stranding,
343,/v/,502294648,,"<a href=""#p502287189"" class=""quotelink"">&gt;&gt;502287189</a><br>Apart from shitposters on /v/, not really",
344,/v/,502293263,,How do we fix the horror genre?,http://i.4cdn.org/v/1586158125352.jpg
345,/v/,502293352,,Replace every jump scare with a picture of Wojak.,
346,/v/,502293409,,"<a href=""#p502293352"" class=""quotelink"">&gt;&gt;502293352</a><br>This",
347,/v/,502294598,,"<a href=""#p502293352"" class=""quotelink"">&gt;&gt;502293352</a><br>boo!",http://i.4cdn.org/v/1586159191456.jpg
348,/v/,502294643,,"<a href=""#p502293352"" class=""quotelink"">&gt;&gt;502293352</a>",http://i.4cdn.org/v/1586159224865.png
349,/v/,502208941,,What are some good games set in the Sengoku era?,http://i.4cdn.org/v/1586111894082.png
350,/v/,502293813,,"<a href=""#p502291636"" class=""quotelink"">&gt;&gt;502291636</a><br>You do realize you&#039;re arguing with someone who unironically believes that an isolationist ethnostate is the best way to run a country right? Any changes that Nobunaga would have made would be considered ruining Japan according to this larper",
351,/v/,502293891,,"<a href=""#p502208941"" class=""quotelink"">&gt;&gt;502208941</a><br>The whittest pic ever",
352,/v/,502294326,,"<a href=""#p502293813"" class=""quotelink"">&gt;&gt;502293813</a><br>Once it was all Nobunaga&#039;s turf, he&#039;d probably consolidate to an extent, but he&#039;d stay active in foreign observation and technology. He mainly was a practical man and had no problems removing things he thought were innately flawed in the ethnostate. The approach to isolationist ethnostates used by Japan before and after Nobunaga was plainly flawed and resulted in a lower quality of life and great vulnerabilities once someone gave a darn about Japan.",
353,/v/,502294532,,"<a href=""#p502287152"" class=""quotelink"">&gt;&gt;502287152</a><br>Im glad this still has a small cult following, such a fucking cool idea for a story, i want more.",
354,/v/,502294641,,"<a href=""#p502294532"" class=""quotelink"">&gt;&gt;502294532</a><br><a href=""#p502289892"" class=""quotelink"">&gt;&gt;502289892</a><br><br>It was wild alright",http://i.4cdn.org/v/1586159221694.jpg
355,/v/,502294640,VVan night,IP: 120.158.196.55:12345<br>Password: <s>none this time</s><br>DM rookie if you have questions,http://i.4cdn.org/v/1586159219301.png
356,/v/,502263551,Examples of Sonic lore (no stuff from the comics or cartoons),"<span class=""quote"">&gt;Sonic was born in Christmas Island</span><br><span class=""quote"">&gt;Amy met Sonic thanks to her tarot cards</span><br><span class=""quote"">&gt;Tails installs a rocket in the Tornado after Wing Fortress. Said rocket is still there in 3K</span><br><span class=""quote"">&gt;The ancient echidna tribe and Perfect Chaos are referenced in 3&#039;s jp manual</span><br><span class=""quote"">&gt;Knuckles&#039; story in 3K happens after Sonic&#039;s, as evidenced by the capsule in Sandopolis and lack of Death Egg in Launch Base, Lava Reef and Hidden Palace</span><br><span class=""quote"">&gt;Vector believes in god according to Chaotix&#039; jp manual</span><br><span class=""quote"">&gt;a kid in Station Square talks about Sonic saving Little Planet and Angel Island</span><br><span class=""quote"">&gt;Tails&#039; flashback is based on Sonic 2&#039;s jp manual (last jp manual one i swear)</span><br><span class=""quote"">&gt;the Biolizard and Shadow&#039;s designs are based on Gerald&#039;s research on Echidna culture</span><br><span class=""quote"">&gt;a texture in Iron Gate mentions &quot;Monstrous blacks&quot;</span><br><span class=""quote"">&gt;Rouge shows Eggman a newspaper that mentions how Tails saved Station Square from a missile</span><br><span class=""quote"">&gt;Maria died from space AIDS</span><br><span class=""quote"">&gt;Sonic is the real ultimate life form</span><br><span class=""quote"">&gt;a bunch of conversations in Heroes referencing the Egg Carrier, Casinopolis and Mushroom Hill</span><br><span class=""quote"">&gt;pic related</span><br><span class=""quote"">&gt;Neo Metal obtains Chaos data thanks to Chocola (a chao) and Froggy (the frog that once swallowed Chaos)</span><br><span class=""quote"">&gt;If you wait 9 minutes in Devil Doom&#039;s fight, Eggman reveals that one of his robots rescued him from his SA2 fall and put him in the capsule from Heroes</span><br><span class=""quote"">&gt;Blaze is opposite of Sonic in every single way (socially awkward female mammal that&#039;s afraid of heights)</span><br><span class=""quote"">&gt;Sonic has at least some interest in reading books, proven by Secret Rings and that one christmas artwork</span><br><span class=""quote"">&gt;Sonic promises Amy a date in Unleashed but missed it according to Black Knight&#039;s post credits</span><br><span class=""quote"">&gt;Blaze talks about Marine in Colors DS</span><br><span class=""quote"">&gt;Wisp energy is stronger is stronger than Chaos Energy</span><br><span class=""quote"">&gt;After Colors, some wisps liked Sonic&#039;s world so much they decided to stay</span><br><span class=""quote"">&gt;</span><s>Baldy Mcnosehair comes back from Colors in Lost World</s><br><span class=""quote"">&gt;Sonia Mania isn&#039;t part of the actual timeline and it&#039;s basically a what-if dimension</span><br><br>Anyways, to page 10 i go",http://i.4cdn.org/v/1586138861496.png
357,/v/,502294332,,"<a href=""#p502294128"" class=""quotelink"">&gt;&gt;502294128</a><br><a href=""#p502292667"" class=""quotelink"">&gt;&gt;502292667</a><br><a href=""#p502292176"" class=""quotelink"">&gt;&gt;502292176</a><br><a href=""#p502292542"" class=""quotelink"">&gt;&gt;502292542</a><br>cont:<br><br>With THOSE possibilities, it would mean the ACTUAL, real shadow was...<br><br>Sonic himself.<br><br>This isn&#039;t just crazy fan speculation: This is what would have been meant by Shadow saying Sonic was the True Ultimate Life Form, would explain why Sonic could use Chaos control, and ties into the whole dialog Sonic and Shadow have throughout the game where shadow keeps commenting that sonic &quot;Isn&#039;t just an ordinary Hedgehog&quot; and asking who hs is. You even see Sonic pondering what &quot;the ulitmate life form&quot; means in the credits with Amy.<br><br>In fact, the game&#039;s writer OUTRIGHT replied to people asking if if this was the original intention on twitter (https://mobile.twitter.com/mizuhano/status/931341136655822848), where he said that it was all intentionally ambiguous, as in that was one potential interpretation they had written the game around alongside the others I mentioned. Subsequent Sonic games threw out this sort of intentional ambiguity and LORE since Heros wanted to go in a simpler direction and Shadow was never intended to come back, but the idea of Shadow not really being Shadow was re-used in Heros and Shadow the Hedgehog&#039;s plot, and Gerald researching ANcient Echidna stuff was confirmed in Sonic Battle.<br><br>3/3",
358,/v/,502294364,,"<a href=""#p502292542"" class=""quotelink"">&gt;&gt;502292542</a><br><span class=""quote"">&gt;Needing to bring up irrelevant niche shit like Emerl</span><br><span class=""quote"">&gt;Not acknowledging the blatant, in your face Chaos replicas</span>",
359,/v/,502294485,,"<a href=""#p502294051"" class=""quotelink"">&gt;&gt;502294051</a><br>I haven&#039;t played StH and I tend to take anything the comic said with a grain of salt but what is the status of GUN? Are they affiliated with the president? Are they corrupt or was Gerald really doing illegal shit? Are they still corrupt now? Is that why Shadow joins them despite killing his waifu?",
360,/v/,502294571,,"<a href=""#p502294364"" class=""quotelink"">&gt;&gt;502294364</a><br>But I like Emerl, and he’s relevant since he’s connected to both Gerald and the Echidnas",
361,/v/,502294631,,"<a href=""#p502294332"" class=""quotelink"">&gt;&gt;502294332</a><br>All of that same shit is also explained by Shadow being based on Sonic from a literal ancient prophecy portraying him as the chosen one, so that&#039;s not very compelling",
362,/v/,502290447,,Based Sony,http://i.4cdn.org/v/1586155986224.jpg
363,/v/,502293226,,test,
364,/v/,502293271,,its just for a tax write off,
365,/v/,502294017,,I guarantee game sites won&#039;t report on it because they are paid off by nintendo to only swear and spread FUD.,
366,/v/,502294365,,"<span class=""quote"">&gt;imagine being so deep in your delusional fantasy that you unironically believe this is even remotely representative of reality</span>",http://i.4cdn.org/v/1586158988987.png
367,/v/,502294630,,"<a href=""#p502290447"" class=""quotelink"">&gt;&gt;502290447</a><br>Thanks Sony for keeping me alive so I can buy an xbox and a switch",
368,/v/,502294236,,Upgrade? UPGRADE? EXCUSE ME? Since when is SPYWARE that clocks up your CPU with unnecessary background processes a fucking upgrade?,http://i.4cdn.org/v/1586158889183.jpg
369,/v/,502294401,,works on my machine,
370,/v/,502294519,,"It lets you play video games without incredibly stuttering, for starters.",
371,/v/,502294565,,"<a href=""#p502294236"" class=""quotelink"">&gt;&gt;502294236</a><br>It&#039;s not. But that&#039;s the terminology Microjew has pushed on the masses to trick them into thinking it is.",
372,/v/,502294592,,"<a href=""#p502294236"" class=""quotelink"">&gt;&gt;502294236</a><br>If you dont have win 10 in 2020 youre pretty retarded",
